"","pert_iname","mean","n","median","sd","sRGES"
"1","BRD-K28578807",-1.12812185975874,1,-1.12812185975874,NA,-1.12812185975874
"2","BRD-K07817703",-1.08890287777146,1,-1.08890287777146,NA,-1.08890287777146
"3","BRD-K15634164",-1.08038481160104,1,-1.08038481160104,NA,-1.08038481160104
"4","BRD-K18327813",-1.05985281754231,1,-1.05985281754231,NA,-1.05985281754231
"5","BRD-K82906409",-1.03408034366495,1,-1.03408034366495,NA,-1.03408034366495
"6","BRD-K58189273",-1.01682048989573,1,-1.01682048989573,NA,-1.01682048989573
"7","BRD-K97492549",-1.01186364735754,1,-1.01186364735754,NA,-1.01186364735754
"8","BRD-K62014585",-0.993285599008542,1,-0.993285599008542,NA,-0.993285599008542
"9","BRD-K88756517",-0.988838446586769,1,-0.988838446586769,NA,-0.988838446586769
"10","BRD-K82015643",-0.982745497599459,1,-0.982745497599459,NA,-0.982745497599459
"11","BRD-K01624114",-0.980896602734345,1,-0.980896602734345,NA,-0.980896602734345
"12","BRD-K34327142",-0.980682999350307,1,-0.980682999350307,NA,-0.980682999350307
"13","BRD-K75964914",-0.968234474264165,1,-0.968234474264165,NA,-0.968234474264165
"14","BRD-K78780288",-0.951518940519435,1,-0.951518940519435,NA,-0.951518940519435
"15","BRD-K13765840",-0.944520996941141,1,-0.944520996941141,NA,-0.944520996941141
"16","BRD-K79027750",-0.941064824153512,1,-0.941064824153512,NA,-0.941064824153512
"17","BRD-K11194815",-0.937107909006581,1,-0.937107909006581,NA,-0.937107909006581
"18","BRD-K67374281",-0.935125949738295,1,-0.935125949738295,NA,-0.935125949738295
"19","BRD-K07686903",-0.934796790425187,1,-0.934796790425187,NA,-0.934796790425187
"20","BRD-K85642378",-0.934119018957399,1,-0.934119018957399,NA,-0.934119018957399
"21","BRD-K62366931",-0.932026949822335,1,-0.932026949822335,NA,-0.932026949822335
"22","BRD-K73843002",-0.925525081204725,2,-0.925525081204725,0.11451723588299,-0.925525081204725
"23","BRD-K83132555",-0.923508883651911,1,-0.923508883651911,NA,-0.923508883651911
"24","BRD-K81721884",-0.922586380586825,1,-0.922586380586825,NA,-0.922586380586825
"25","BRD-K35193027",-0.91726380445998,1,-0.91726380445998,NA,-0.91726380445998
"26","BRD-K57487331",-0.914152355092088,1,-0.914152355092088,NA,-0.914152355092088
"27","BRD-K93406741",-0.908239936908085,1,-0.908239936908085,NA,-0.908239936908085
"28","BRD-K53949821",-0.907248957273942,1,-0.907248957273942,NA,-0.907248957273942
"29","BRD-K97749477",-0.904825784458299,1,-0.904825784458299,NA,-0.904825784458299
"30","BRD-K56646986",-0.904339048878279,1,-0.904339048878279,NA,-0.904339048878279
"31","BRD-K68554461",-0.903577236734803,1,-0.903577236734803,NA,-0.903577236734803
"32","BRD-K22846014",-0.903351570938956,1,-0.903351570938956,NA,-0.903351570938956
"33","BRD-K99978152",-0.902584699773312,1,-0.902584699773312,NA,-0.902584699773312
"34","BRD-K55381473",-0.902201070670428,1,-0.902201070670428,NA,-0.902201070670428
"35","BRD-M29192968",-0.897486232114965,1,-0.897486232114965,NA,-0.897486232114965
"36","BRD-K36671795",-0.897148125044745,1,-0.897148125044745,NA,-0.897148125044745
"37","BRD-K56244259",-0.897102603012082,1,-0.897102603012082,NA,-0.897102603012082
"38","BRD-K83507699",-0.896108121683118,1,-0.896108121683118,NA,-0.896108121683118
"39","BRD-K75393430",-0.89266595567477,1,-0.89266595567477,NA,-0.89266595567477
"40","BRD-K86578973",-0.891894025486957,1,-0.891894025486957,NA,-0.891894025486957
"41","BRD-K34392222",-0.889022635734317,1,-0.889022635734317,NA,-0.889022635734317
"42","BRD-K30758067",-0.885070779609555,1,-0.885070779609555,NA,-0.885070779609555
"43","BRD-K66295580",-0.884570037250253,1,-0.884570037250253,NA,-0.884570037250253
"44","BRD-K89479751",-0.881026322092116,1,-0.881026322092116,NA,-0.881026322092116
"45","BRD-K47163377",-0.876857747928619,1,-0.876857747928619,NA,-0.876857747928619
"46","BRD-K76224440",-0.875537608981368,1,-0.875537608981368,NA,-0.875537608981368
"47","BRD-K11901011",-0.872585680247861,1,-0.872585680247861,NA,-0.872585680247861
"48","BRD-K53980138",-0.872031440282519,2,-0.872031440282519,0.259132229983335,-0.872031440282519
"49","BRD-K09563163",-0.869490182026722,1,-0.869490182026722,NA,-0.869490182026722
"50","BRD-K85672685",-0.869325602370169,1,-0.869325602370169,NA,-0.869325602370169
"51","BRD-K32231531",-0.868194554943214,1,-0.868194554943214,NA,-0.868194554943214
"52","BRD-K68338581",-0.867915976684939,1,-0.867915976684939,NA,-0.867915976684939
"53","BRD-K40695780",-0.866063580125004,1,-0.866063580125004,NA,-0.866063580125004
"54","BRD-K88819433",-0.862292254803549,1,-0.862292254803549,NA,-0.862292254803549
"55","BRD-K67653084",-0.861675956515177,1,-0.861675956515177,NA,-0.861675956515177
"56","BRD-K34730083",-0.861264700893854,1,-0.861264700893854,NA,-0.861264700893854
"57","BRD-K53756103",-0.860968614161478,1,-0.860968614161478,NA,-0.860968614161478
"58","BRD-K03448064",-0.859506850094067,1,-0.859506850094067,NA,-0.859506850094067
"59","BRD-K29916225",-0.857936146447104,1,-0.857936146447104,NA,-0.857936146447104
"60","BRD-K57537921",-0.856845562030644,1,-0.856845562030644,NA,-0.856845562030644
"61","BRD-K27638907",-0.856423414284738,1,-0.856423414284738,NA,-0.856423414284738
"62","BRD-K70874643",-0.856080248192349,1,-0.856080248192349,NA,-0.856080248192349
"63","BRD-K55106539",-0.855266297666692,1,-0.855266297666692,NA,-0.855266297666692
"64","BRD-K72636868",-0.855078763473745,1,-0.855078763473745,NA,-0.855078763473745
"65","BRD-K06370852",-0.853797143169518,1,-0.853797143169518,NA,-0.853797143169518
"66","BRD-K42083897",-0.851109785915004,1,-0.851109785915004,NA,-0.851109785915004
"67","BRD-K01977318",-0.850997731680755,1,-0.850997731680755,NA,-0.850997731680755
"68","BRD-K64979177",-0.849733619850629,1,-0.849733619850629,NA,-0.849733619850629
"69","BRD-K58096890",-0.848696146000087,2,-0.848696146000087,0.0323906010311031,-0.848696146000087
"70","BRD-K26399147",-0.84795475888192,1,-0.84795475888192,NA,-0.84795475888192
"71","BRD-K39844985",-0.847909236849257,1,-0.847909236849257,NA,-0.847909236849257
"72","BRD-K14336497",-0.847292938560885,1,-0.847292938560885,NA,-0.847292938560885
"73","BRD-K61122325",-0.84701085860779,1,-0.84701085860779,NA,-0.84701085860779
"74","BRD-K78483792",-0.846529569090061,1,-0.846529569090061,NA,-0.846529569090061
"75","BRD-K46746423",-0.845913270801689,1,-0.845913270801689,NA,-0.845913270801689
"76","BRD-K32407455",-0.845851797622273,1,-0.845851797622273,NA,-0.845851797622273
"77","BRD-K43499440",-0.845808219957081,1,-0.845808219957081,NA,-0.845808219957081
"78","BRD-K75152103",-0.845270516282104,1,-0.845270516282104,NA,-0.845270516282104
"79","BRD-K38803221",-0.845266495478167,3,-0.852319427955354,0.145442423485663,-0.845266495478167
"80","BRD-K60944301",-0.843572194294262,1,-0.843572194294262,NA,-0.843572194294262
"81","BRD-K06806702",-0.842787814654517,1,-0.842787814654517,NA,-0.842787814654517
"82","BRD-K91443444",-0.842393095323559,2,-0.842393095323559,0.34893441483106,-0.842393095323559
"83","BRD-K58743986",-0.841768821461811,1,-0.841768821461811,NA,-0.841768821461811
"84","BRD-K26666618",-0.841473121769558,1,-0.841473121769558,NA,-0.841473121769558
"85","BRD-K38659247",-0.840089952315542,1,-0.840089952315542,NA,-0.840089952315542
"86","BRD-K95814669",-0.839750287917974,1,-0.839750287917974,NA,-0.839750287917974
"87","BRD-K20065144",-0.839254604580841,1,-0.839254604580841,NA,-0.839254604580841
"88","BRD-K22945779",-0.838996451347875,2,-0.838996451347875,0.0545641008405846,-0.838996451347875
"89","BRD-K91899208",-0.838414197823971,1,-0.838414197823971,NA,-0.838414197823971
"90","BRD-K89133991",-0.83805352325748,1,-0.83805352325748,NA,-0.83805352325748
"91","BRD-K34786682",-0.836565302958856,1,-0.836565302958856,NA,-0.836565302958856
"92","BRD-K40349140",-0.835469272480104,1,-0.835469272480104,NA,-0.835469272480104
"93","BRD-K54647996",-0.835352159223686,1,-0.835352159223686,NA,-0.835352159223686
"94","BRD-K09276254",-0.83433822505315,1,-0.83433822505315,NA,-0.83433822505315
"95","BRD-K11631766",-0.834242121965653,1,-0.834242121965653,NA,-0.834242121965653
"96","BRD-K72316999",-0.8338534338406,1,-0.8338534338406,NA,-0.8338534338406
"97","BRD-K95521279",-0.832366770869325,1,-0.832366770869325,NA,-0.832366770869325
"98","BRD-K86846131",-0.830334230546206,1,-0.830334230546206,NA,-0.830334230546206
"99","BRD-K44436874",-0.829695949905176,2,-0.829695949905176,0.251815163092304,-0.829695949905176
"100","BRD-K72993421",-0.829518335653077,1,-0.829518335653077,NA,-0.829518335653077
"101","BRD-K14654869",-0.828786481435636,1,-0.828786481435636,NA,-0.828786481435636
"102","BRD-K00636532",-0.827723523537616,1,-0.827723523537616,NA,-0.827723523537616
"103","BRD-K98641517",-0.825846615113939,1,-0.825846615113939,NA,-0.825846615113939
"104","BRD-K03679890",-0.824185254441771,1,-0.824185254441771,NA,-0.824185254441771
"105","BRD-K47342144",-0.823666031424632,2,-0.823666031424632,0.173199872232173,-0.823666031424632
"106","BRD-K83426260",-0.822907135832364,1,-0.822907135832364,NA,-0.822907135832364
"107","BRD-K49345388",-0.821930941641177,2,-0.821930941641177,0.0139292807364713,-0.821930941641177
"108","BRD-K24427824",-0.821149285032577,1,-0.821149285032577,NA,-0.821149285032577
"109","BRD-K04229162",-0.820862146057313,1,-0.820862146057313,NA,-0.820862146057313
"110","BRD-K86516784",-0.820270359632684,1,-0.820270359632684,NA,-0.820270359632684
"111","BRD-K37344040",-0.81988322883498,1,-0.81988322883498,NA,-0.81988322883498
"112","BRD-K92740670",-0.819766115578561,1,-0.819766115578561,NA,-0.819766115578561
"113","BRD-K53927732",-0.819722150873246,1,-0.819722150873246,NA,-0.819722150873246
"114","BRD-K59611835",-0.819443959655095,1,-0.819443959655095,NA,-0.819443959655095
"115","BRD-K75486920",-0.819342410505306,1,-0.819342410505306,NA,-0.819342410505306
"116","BRD-K20163346",-0.818579041034482,1,-0.818579041034482,NA,-0.818579041034482
"117","BRD-K70797508",-0.817964300073459,1,-0.817964300073459,NA,-0.817964300073459
"118","BRD-K22002407",-0.8178401834274,1,-0.8178401834274,NA,-0.8178401834274
"119","BRD-K59423635",-0.817640586822644,1,-0.817640586822644,NA,-0.817640586822644
"120","BRD-K19865807",-0.81742776210228,2,-0.81742776210228,0.0591049434906298,-0.81742776210228
"121","BRD-K13648511",-0.817069810566936,1,-0.817069810566936,NA,-0.817069810566936
"122","BRD-K53914976",-0.816919237689663,1,-0.816919237689663,NA,-0.816919237689663
"123","BRD-K31569005",-0.816908732605202,1,-0.816908732605202,NA,-0.816908732605202
"124","BRD-K06973013",-0.816524065284086,3,-0.826962098434263,0.0388028659424306,-0.816524065284086
"125","BRD-K10709111",-0.816094395039423,1,-0.816094395039423,NA,-0.816094395039423
"126","BRD-K75048204",-0.815264493367013,1,-0.815264493367013,NA,-0.815264493367013
"127","BRD-K55437057",-0.814976575728075,2,-0.814976575728075,0.393580471823155,-0.814976575728075
"128","BRD-K78710535",-0.813988319125078,1,-0.813988319125078,NA,-0.813988319125078
"129","BRD-K40425733",-0.813669664896431,1,-0.813669664896431,NA,-0.813669664896431
"130","BRD-K49998237",-0.813631924917082,2,-0.813631924917082,0.0385711508038729,-0.813631924917082
"131","BRD-K95360473",-0.81355216459989,1,-0.81355216459989,NA,-0.81355216459989
"132","BRD-K67271639",-0.813330000498863,1,-0.813330000498863,NA,-0.813330000498863
"133","BRD-K86638751",-0.81331404935211,1,-0.81331404935211,NA,-0.81331404935211
"134","BRD-K08212968",-0.812865832415113,1,-0.812865832415113,NA,-0.812865832415113
"135","BRD-K22847783",-0.811090473141224,1,-0.811090473141224,NA,-0.811090473141224
"136","BRD-K80094052",-0.810817340945241,1,-0.810817340945241,NA,-0.810817340945241
"137","BRD-K29957577",-0.809856319237132,1,-0.809856319237132,NA,-0.809856319237132
"138","BRD-K56647759",-0.809341570098549,1,-0.809341570098549,NA,-0.809341570098549
"139","BRD-K99737029",-0.809105012178118,1,-0.809105012178118,NA,-0.809105012178118
"140","BRD-K65200617",-0.808986657408834,5,-0.729441455016452,0.208496379397751,-0.808986657408834
"141","BRD-K17429946",-0.808620220965569,1,-0.808620220965569,NA,-0.808620220965569
"142","BRD-K91491104",-0.808066953183962,1,-0.808066953183962,NA,-0.808066953183962
"143","BRD-K62199122",-0.807525747814166,1,-0.807525747814166,NA,-0.807525747814166
"144","BRD-K01787550",-0.807392683410995,1,-0.807392683410995,NA,-0.807392683410995
"145","BRD-K45887240",-0.807254559985654,1,-0.807254559985654,NA,-0.807254559985654
"146","BRD-K30857143",-0.806063983746755,1,-0.806063983746755,NA,-0.806063983746755
"147","BRD-K83644384",-0.804831387170012,1,-0.804831387170012,NA,-0.804831387170012
"148","BRD-K53914319",-0.804817380390731,1,-0.804817380390731,NA,-0.804817380390731
"149","BRD-K20342806",-0.804018993971704,1,-0.804018993971704,NA,-0.804018993971704
"150","BRD-K19742528",-0.803962966854579,1,-0.803962966854579,NA,-0.803962966854579
"151","BRD-K20091307",-0.803329160092106,1,-0.803329160092106,NA,-0.803329160092106
"152","BRD-K03203188",-0.802968485525616,1,-0.802968485525616,NA,-0.802968485525616
"153","BRD-K96747266",-0.802455293714382,1,-0.802455293714382,NA,-0.802455293714382
"154","BRD-K65378566",-0.802402768292077,1,-0.802402768292077,NA,-0.802402768292077
"155","BRD-K49457424",-0.801968558134361,1,-0.801968558134361,NA,-0.801968558134361
"156","BRD-K63818532",-0.801557302513038,1,-0.801557302513038,NA,-0.801557302513038
"157","BRD-K65461993",-0.800576827963356,1,-0.800576827963356,NA,-0.800576827963356
"158","BRD-K02638906",-0.800509323578034,2,-0.800509323578034,0.110562948654529,-0.800509323578034
"159","BRD-K83473338",-0.800371785296307,1,-0.800371785296307,NA,-0.800371785296307
"160","BRD-K41350512",-0.800370227968958,1,-0.800370227968958,NA,-0.800370227968958
"161","BRD-K94766424",-0.800235219198316,1,-0.800235219198316,NA,-0.800235219198316
"162","BRD-K33328711",-0.799466790705323,1,-0.799466790705323,NA,-0.799466790705323
"163","BRD-K97235918",-0.799449282231221,1,-0.799449282231221,NA,-0.799449282231221
"164","BRD-K37457040",-0.797376278897608,1,-0.797376278897608,NA,-0.797376278897608
"165","BRD-K74962003",-0.797239712799616,1,-0.797239712799616,NA,-0.797239712799616
"166","BRD-K24251672",-0.797167734535739,1,-0.797167734535739,NA,-0.797167734535739
"167","BRD-K24736231",-0.797082915196378,2,-0.797082915196378,0.117646991084477,-0.797082915196378
"168","BRD-K60019754",-0.797045175217029,1,-0.797045175217029,NA,-0.797045175217029
"169","BRD-K73453061",-0.796916584692414,2,-0.796916584692414,0.166408279994983,-0.796916584692414
"170","BRD-K14628187",-0.796847522979744,1,-0.796847522979744,NA,-0.796847522979744
"171","BRD-K43604368",-0.79620321113281,1,-0.79620321113281,NA,-0.79620321113281
"172","BRD-K83365102",-0.795949144738277,1,-0.795949144738277,NA,-0.795949144738277
"173","BRD-K75111717",-0.795788066776544,1,-0.795788066776544,NA,-0.795788066776544
"174","BRD-K45114520",-0.795614926403001,1,-0.795614926403001,NA,-0.795614926403001
"175","BRD-K01594626",-0.795434395599694,2,-0.795434395599694,0.0200561844399079,-0.795434395599694
"176","BRD-K00270349",-0.794960109471606,1,-0.794960109471606,NA,-0.794960109471606
"177","BRD-K46300014",-0.794898636292189,1,-0.794898636292189,NA,-0.794898636292189
"178","BRD-K62117749",-0.794550411177631,1,-0.794550411177631,NA,-0.794550411177631
"179","BRD-K73205140",-0.79454846681016,1,-0.79454846681016,NA,-0.79454846681016
"180","BRD-K17157530",-0.794460924439653,1,-0.794460924439653,NA,-0.794460924439653
"181","BRD-K26886657",-0.794387388848426,1,-0.794387388848426,NA,-0.794387388848426
"182","BRD-K22500599",-0.794354316267695,1,-0.794354316267695,NA,-0.794354316267695
"183","BRD-K98386238",-0.794296344783099,1,-0.794296344783099,NA,-0.794296344783099
"184","BRD-K27263987",-0.794145771905826,1,-0.794145771905826,NA,-0.794145771905826
"185","BRD-K07660364",-0.793776536622347,1,-0.793776536622347,NA,-0.793776536622347
"186","BRD-K19357327",-0.793527916290106,1,-0.793527916290106,NA,-0.793527916290106
"187","BRD-K04076294",-0.793405227958021,3,-0.825569981223136,0.186403988072419,-0.793405227958021
"188","BRD-K23872111",-0.793358862754996,2,-0.793358862754996,0.19028477008839,-0.793358862754996
"189","BRD-K64577556",-0.79300071769959,1,-0.79300071769959,NA,-0.79300071769959
"190","BRD-K67035256",-0.792741592282889,1,-0.792741592282889,NA,-0.792741592282889
"191","BRD-K38588505",-0.792657551607202,1,-0.792657551607202,NA,-0.792657551607202
"192","BRD-K21400342",-0.792277811239261,1,-0.792277811239261,NA,-0.792277811239261
"193","BRD-K33318635",-0.791642060109316,2,-0.791642060109316,0.219934632924734,-0.791642060109316
"194","BRD-K07807999",-0.791237807877634,1,-0.791237807877634,NA,-0.791237807877634
"195","BRD-K62124038",-0.790968177376472,1,-0.790968177376472,NA,-0.790968177376472
"196","BRD-K24133356",-0.790698546875309,1,-0.790698546875309,NA,-0.790698546875309
"197","BRD-K78310246",-0.79060906013733,1,-0.79060906013733,NA,-0.79060906013733
"198","BRD-M03817478",-0.790159285872984,1,-0.790159285872984,NA,-0.790159285872984
"199","BRD-K85398522",-0.789977197742329,1,-0.789977197742329,NA,-0.789977197742329
"200","BRD-K84098240",-0.789059753699412,1,-0.789059753699412,NA,-0.789059753699412
"201","BRD-K43782664",-0.789001782214816,1,-0.789001782214816,NA,-0.789001782214816
"202","BRD-K91589308",-0.788553565277818,1,-0.788553565277818,NA,-0.788553565277818
"203","SA-89735",-0.788286754567832,4,-0.765346276376387,0.0986583317681511,-0.788286754567832
"204","BRD-K05323441",-0.788187831689159,1,-0.788187831689159,NA,-0.788187831689159
"205","BRD-K56593673",-0.787939211356918,1,-0.787939211356918,NA,-0.787939211356918
"206","BRD-K01448700",-0.787852188095527,3,-0.774630826672333,0.13655325037567,-0.787852188095527
"207","BRD-K59453031",-0.786903488353786,2,-0.786903488353786,0.339755615359611,-0.786903488353786
"208","BRD-K55288106",-0.78689726362782,1,-0.78689726362782,NA,-0.78689726362782
"209","BRD-K08138210",-0.786757195835008,1,-0.786757195835008,NA,-0.786757195835008
"210","BRD-K69947829",-0.786231941611964,1,-0.786231941611964,NA,-0.786231941611964
"211","BRD-K16121755",-0.786203149389727,2,-0.786203149389727,0.00731816808776054,-0.786203149389727
"212","BRD-K95647562",-0.785841696159563,1,-0.785841696159563,NA,-0.785841696159563
"213","BRD-K69692345",-0.785479077225601,1,-0.785479077225601,NA,-0.785479077225601
"214","BRD-K34787855",-0.785170928081415,1,-0.785170928081415,NA,-0.785170928081415
"215","BRD-K23050218",-0.784577584329437,1,-0.784577584329437,NA,-0.784577584329437
"216","BRD-K50358328",-0.783651192529408,1,-0.783651192529408,NA,-0.783651192529408
"217","BRD-K78714545",-0.783287016268097,1,-0.783287016268097,NA,-0.783287016268097
"218","BRD-K10657952",-0.782753201328064,1,-0.782753201328064,NA,-0.782753201328064
"219","BRD-K92014291",-0.782042357279545,1,-0.782042357279545,NA,-0.782042357279545
"220","BRD-K57766779",-0.78163265898557,1,-0.78163265898557,NA,-0.78163265898557
"221","BRD-K55775078",-0.781528386804636,2,-0.781528386804636,0.00602290867300775,-0.781528386804636
"222","BRD-K30373477",-0.781347077337655,1,-0.781347077337655,NA,-0.781347077337655
"223","BRD-K21230248",-0.781089896288425,1,-0.781089896288425,NA,-0.781089896288425
"224","BRD-K42107428",-0.780758013944172,2,-0.780758013944172,0.0288550436752072,-0.780758013944172
"225","BRD-K87340398",-0.780354540376163,1,-0.780354540376163,NA,-0.780354540376163
"226","BRD-K19084671",-0.77982928615312,1,-0.77982928615312,NA,-0.77982928615312
"227","BRD-K37010295",-0.779797770899737,1,-0.779797770899737,NA,-0.779797770899737
"228","BRD-K95409124",-0.779766255646354,1,-0.779766255646354,NA,-0.779766255646354
"229","BRD-K92627732",-0.779274074004042,1,-0.779274074004042,NA,-0.779274074004042
"230","BRD-K80472474",-0.779273295340367,2,-0.779273295340367,0.0219688133388107,-0.779273295340367
"231","BRD-K85322309",-0.778671782494951,1,-0.778671782494951,NA,-0.778671782494951
"232","BRD-K01140360",-0.778316360470691,2,-0.778316360470691,0.0130860413290017,-0.778316360470691
"233","BRD-K83725960",-0.778218506535785,1,-0.778218506535785,NA,-0.778218506535785
"234","BRD-K43852369",-0.777908413024128,1,-0.777908413024128,NA,-0.777908413024128
"235","BRD-K72999223",-0.776978906569401,1,-0.776978906569401,NA,-0.776978906569401
"236","BRD-K13417398",-0.776933384536737,1,-0.776933384536737,NA,-0.776933384536737
"237","BRD-K53740625",-0.776420192725503,1,-0.776420192725503,NA,-0.776420192725503
"238","BRD-K75703168",-0.77638867747212,1,-0.77638867747212,NA,-0.77638867747212
"239","BRD-K24390300",-0.776352103196569,1,-0.776352103196569,NA,-0.776352103196569
"240","BRD-K39227212",-0.775707791349635,1,-0.775707791349635,NA,-0.775707791349635
"241","BRD-K20159808",-0.775466174407034,1,-0.775466174407034,NA,-0.775466174407034
"242","BRD-K93109423",-0.775439718175821,1,-0.775439718175821,NA,-0.775439718175821
"243","SA-1938820",-0.775322511303924,4,-0.802819663495753,0.160641854343801,-0.775322511303924
"244","BRD-K07531476",-0.774142533764964,1,-0.774142533764964,NA,-0.774142533764964
"245","BRD-K37299375",-0.772584086049872,2,-0.772584086049872,0.151552948273262,-0.772584086049872
"246","BRD-K37058154",-0.771815464036818,1,-0.771815464036818,NA,-0.771815464036818
"247","BRD-K12981857",-0.771558282987587,1,-0.771558282987587,NA,-0.771558282987587
"248","BRD-K45595662",-0.771271144012323,1,-0.771271144012323,NA,-0.771271144012323
"249","BRD-K19418153",-0.769090366802955,2,-0.769090366802955,0.0920790700318243,-0.769090366802955
"250","BRD-K52149447",-0.768859254944816,2,-0.768859254944816,0.22139441429832,-0.768859254944816
"251","BRD-K82727027",-0.768819957638118,1,-0.768819957638118,NA,-0.768819957638118
"252","BRD-K36618106",-0.768651876286744,1,-0.768651876286744,NA,-0.768651876286744
"253","BRD-K26537262",-0.768576396328047,1,-0.768576396328047,NA,-0.768576396328047
"254","BRD-K86112430",-0.768268247183861,1,-0.768268247183861,NA,-0.768268247183861
"255","BRD-K94479191",-0.76826474548904,1,-0.76826474548904,NA,-0.76826474548904
"256","BRD-K20725229",-0.767976049186428,1,-0.767976049186428,NA,-0.767976049186428
"257","BRD-K97888290",-0.767834037026144,1,-0.767834037026144,NA,-0.767834037026144
"258","BRD-K50282595",-0.767529389576779,1,-0.767529389576779,NA,-0.767529389576779
"259","BRD-K43467947",-0.767153150903659,1,-0.767153150903659,NA,-0.767153150903659
"260","BRD-K57180092",-0.767041096669409,1,-0.767041096669409,NA,-0.767041096669409
"261","BRD-K95611306",-0.766144662795414,1,-0.766144662795414,NA,-0.766144662795414
"262","BRD-K99339232",-0.766136687222038,2,-0.766136687222038,0.0792653966396615,-0.766136687222038
"263","BRD-K14270906",-0.765561437087774,1,-0.765561437087774,NA,-0.765561437087774
"264","BRD-K59336577",-0.765556378065605,1,-0.765556378065605,NA,-0.765556378065605
"265","BRD-K74506886",-0.765416310272793,1,-0.765416310272793,NA,-0.765416310272793
"266","BRD-K00991320",-0.76477199842586,1,-0.76477199842586,NA,-0.76477199842586
"267","BRD-K77845911",-0.764712469613914,1,-0.764712469613914,NA,-0.764712469613914
"268","BRD-K89419248",-0.764665003213779,2,-0.764665003213779,0.245839299790205,-0.764665003213779
"269","BRD-K66618978",-0.764328840511031,1,-0.764328840511031,NA,-0.764328840511031
"270","BRD-K84787606",-0.764278259456198,1,-0.764278259456198,NA,-0.764278259456198
"271","BRD-K73898073",-0.764096949989217,2,-0.764096949989217,0.106346197777843,-0.764096949989217
"272","BRD-K73474555",-0.763891128658494,1,-0.763891128658494,NA,-0.763891128658494
"273","BRD-K53601225",-0.762895868665857,2,-0.762895868665857,0.178434562442469,-0.762895868665857
"274","BRD-M70861773",-0.762723506955988,1,-0.762723506955988,NA,-0.762723506955988
"275","BRD-K32670473",-0.762381898190948,1,-0.762381898190948,NA,-0.762381898190948
"276","BRD-K72561299",-0.762140474768409,2,-0.762140474768409,0.0364502581654166,-0.762140474768409
"277","BRD-K18187596",-0.761728053443289,2,-0.761728053443289,0.0453184474210026,-0.761728053443289
"278","BRD-K64645183",-0.759166563682244,2,-0.759166563682244,0.134798469210132,-0.759166563682244
"279","BRD-K33504592",-0.759031748431663,2,-0.759031748431663,0.0161475677069305,-0.759031748431663
"280","BRD-K30635390",-0.758897711844757,1,-0.758897711844757,NA,-0.758897711844757
"281","BRD-K89860739",-0.758896154517408,1,-0.758896154517408,NA,-0.758896154517408
"282","BRD-K01193369",-0.758382962706174,1,-0.758382962706174,NA,-0.758382962706174
"283","SA-1459002",-0.758143809240161,3,-0.79310070952203,0.114234731244905,-0.758143809240161
"284","BRD-K62358627",-0.757953226427013,2,-0.757953226427013,0.0353569354704871,-0.757953226427013
"285","BRD-K89631978",-0.757943693526288,1,-0.757943693526288,NA,-0.757943693526288
"286","BRD-K58360282",-0.757057764736754,1,-0.757057764736754,NA,-0.757057764736754
"287","BRD-K47119747",-0.756567527461913,1,-0.756567527461913,NA,-0.756567527461913
"288","BRD-K03262953",-0.755527524100286,1,-0.755527524100286,NA,-0.755527524100286
"289","BRD-K90074540",-0.755376951223013,1,-0.755376951223013,NA,-0.755376951223013
"290","BRD-K38304289",-0.755007328899411,1,-0.755007328899411,NA,-0.755007328899411
"291","BRD-K57393707",-0.754054867908291,1,-0.754054867908291,NA,-0.754054867908291
"292","BRD-K67365258",-0.753706642793734,1,-0.753706642793734,NA,-0.753706642793734
"293","BRD-K95688283",-0.753620657750575,1,-0.753620657750575,NA,-0.753620657750575
"294","BRD-K66363099",-0.753004359462204,1,-0.753004359462204,NA,-0.753004359462204
"295","BRD-K26119753",-0.752854694261979,6,-0.801450307300957,0.177419333862362,-0.752854694261979
"296","BRD-K81858524",-0.751882130778986,3,-0.729641051621208,0.0583348340902491,-0.751882130778986
"297","BRD-K60706752",-0.751694725599414,1,-0.751694725599414,NA,-0.751694725599414
"298","BRD-K52371706",-0.751483066582848,1,-0.751483066582848,NA,-0.751483066582848
"299","BRD-K23038591",-0.751378015738239,1,-0.751378015738239,NA,-0.751378015738239
"300","BRD-K87440499",-0.750749267997935,1,-0.750749267997935,NA,-0.750749267997935
"301","BRD-K52880714",-0.750145419161496,1,-0.750145419161496,NA,-0.750145419161496
"302","BRD-K55191691",-0.749803810396456,1,-0.749803810396456,NA,-0.749803810396456
"303","BRD-K65313110",-0.749462588671538,1,-0.749462588671538,NA,-0.749462588671538
"304","SA-1458450",-0.749341592969282,2,-0.749341592969282,0.228227263349941,-0.749341592969282
"305","BRD-K49482378",-0.749068454484194,1,-0.749068454484194,NA,-0.749068454484194
"306","BRD-K54671386",-0.748970407029226,1,-0.748970407029226,NA,-0.748970407029226
"307","BRD-K82825326",-0.748826837541594,1,-0.748826837541594,NA,-0.748826837541594
"308","BRD-K62624932",-0.748768280913384,2,-0.748768280913384,0.029119983395586,-0.748768280913384
"309","BRD-K42968246",-0.748490674838846,1,-0.748490674838846,NA,-0.748490674838846
"310","BRD-K86981020",-0.748412080225451,1,-0.748412080225451,NA,-0.748412080225451
"311","BRD-K48863671",-0.748399630773518,1,-0.748399630773518,NA,-0.748399630773518
