"","TCGA-A2-A04P-01","TCGA-A2-A0CW-01","TCGA-A2-A0T5-01","TCGA-A7-A5ZW-01","TCGA-A8-A06T-01","TCGA-A8-A081-01","TCGA-A8-A08F-01","TCGA-AN-A046-01","TCGA-AN-A0AS-01","TCGA-AR-A1AM-01","TCGA-B6-A0IJ-01","TCGA-BH-A0HF-01","TCGA-C8-A12Q-01","TCGA-E2-A10C-01","TCGA-E2-A15P-01","TCGA-E2-A1LS-01","TCGA-E9-A249-01","GTEX-11EM3-1326-SM-5N9C6","GTEX-1269C-2426-SM-5FQSN","GTEX-12ZZX-1126-SM-5EGKB","GTEX-131XW-0726-SM-5EGK3","GTEX-131YS-0626-SM-5EGKL","GTEX-133LE-1726-SM-5K7VQ","GTEX-1399U-1826-SM-5PNZ1","GTEX-13FTY-2226-SM-5J1ND","GTEX-13N11-1726-SM-5J1OJ","GTEX-13PL6-2926-SM-5L3I2","GTEX-13QIC-2326-SM-5LU5N","GTEX-13W3W-1226-SM-5LU4H","GTEX-14AS3-1626-SM-5S2OY","GTEX-Q2AG-0326-SM-48U1O","GTEX-QDT8-0626-SM-48TYW","GTEX-R53T-1526-SM-48FEK","GTEX-RU1J-0626-SM-4WAWY","GTEX-RU72-0626-SM-46MUI","GTEX-S341-1526-SM-4AD6K","GTEX-S4UY-0726-SM-4AD6X","GTEX-SE5C-2126-SM-4BRUJ","GTEX-T5JW-2026-SM-4DM63","GTEX-T6MO-0326-SM-32QOK","GTEX-TML8-1226-SM-32QON","GTEX-U3ZN-1926-SM-4DXSG","GTEX-UJHI-1426-SM-3DB9C","GTEX-VJWN-0726-SM-3GIJ8","GTEX-WRHU-0326-SM-3MJFY","GTEX-WXYG-2226-SM-4E3IM","GTEX-WYBS-0926-SM-3NM94","GTEX-WYVS-1726-SM-3NMAY","GTEX-X15G-1626-SM-3NMB3","GTEX-XMD2-0926-SM-4WWEF","GTEX-XUJ4-1926-SM-4BOOV","GTEX-XUW1-2326-SM-4BOO5","GTEX-XUZC-1626-SM-4BRVP","GTEX-XYKS-1326-SM-4BRUN","GTEX-Y114-2026-SM-4TT7L","GTEX-Y3IK-2326-SM-4WWDT","GTEX-Y5LM-1726-SM-4VDSX","GTEX-Y5V5-2126-SM-4WWFO","GTEX-Y8LW-1626-SM-5IFHX","GTEX-YB5K-1626-SM-5IFIN","GTEX-YFC4-1426-SM-5IFJG","GTEX-ZAJG-0626-SM-5HL8X","GTEX-ZC5H-2626-SM-5J2MG","GTEX-ZF29-1926-SM-5S2P1","GTEX-ZF2S-2026-SM-5E461","GTEX-ZVT2-1826-SM-5NQ8W","GTEX-ZXES-0826-SM-5E43C"
"ENSG00000069011",2.71993029879218,14.2896536376442,9.05014305845364,2.68005348446434,31.4797934882477,46.0193483838569,1.72999313129689,20.5395086098316,78.9891030979214,56.1406671189006,14.6000478166952,53.4409224032472,46.1503197861437,16.7898108912423,40.8896757613796,2.9300142862914,27.480712458415,0.0299997415975628,0.510001701473436,0.299992615978837,0.520016150830449,0.979982972455252,0.589987696079665,0.0600019850485141,1.44002962993878,0.520016150830449,0.420002294137507,1.37998725005868,0.700006632830693,0.56001062521089,1.08002508428837,0.149997859123288,0.750007905765057,0.109997570152457,1.37998725005868,0.750007905765057,0.679987395248109,0.459987648068746,0.640001660842258,0.430012017414054,0.589987696079665,0.510001701473436,0.510001701473436,1.21000095269371,1.15000970664937,2.55006560362195,0.259996072097614,0.86000886685743,0.479997066352972,2.40994710622955,1.14000095567989,0.360007321134089,0.459987648068746,0.389989020394857,0.250007086426838,0.409997065989814,0.209997820234226,1.55000141224222,0.180004817410519,0.409997065989814,1.16002577445923,0.709989421554317,0.270006620285588,0.389989020394857,0.140003218630404,0.510001701473436,0.609981244951529
"ENSG00000072571",5.16984478641443,26.69959525193,4.90008103289524,2.62997948651843,5.34996836599706,12.0702234558716,21.7694602077759,3.56993036278625,5.2500284056344,1.86002830758789,1.47000280743042,5.90016582833136,15.5194663249318,5.51988672161705,3.87992351268893,1.14000095567989,13.5996151470051,0.349989554142885,0.149997859123288,0.0800019247705772,0.549990748383086,0.270006620285588,0.0800019247705772,0.0899993468124429,0.12000176527429,0.789972805912032,0.230005643111706,0.81001471727066,0.109997570152457,0.0600019850485141,0.56001062521089,0.180004817410519,0.0499985486239811,0.159996362719471,0.149997859123288,0.23999915614479,0.279991812670302,0.530005975086084,2.23993375269641,0.149997859123288,0.360007321134089,0.189994102944288,0.230005643111706,0.389989020394857,0.209997820234226,0.0899993468124429,2.21998553988969,0.12000176527429,0.180004817410519,0.12999648446659,0.310002913324617,0.0899993468124429,0.0600019850485141,0.49000172562106,0.109997570152457,0.250007086426838,0.0600019850485141,0.520016150830449,0.230005643111706,0.310002913324617,0.370002290777625,0.409997065989814,0.219997200593687,0.290001803609458,0.279991812670302,0.500006074241459,0.180004817410519
"ENSG00000074211",0.0800019247705772,40.4190723790656,20.6995902536911,12.3803781303307,0.0600019850485141,0.0600019850485141,17.4302001704607,0.0299997415975628,3.06998188027422,2.99990989213094,0.00999963910239443,2.96989990709517,0.109997570152457,15.0804161562769,0.109997570152457,1.37998725005868,6.51009415026648,0.180004817410519,0.279991812670302,0.319989942599089,0.200004541059568,0.670007129332455,0.140003218630404,0.299992615978837,0.470000337915071,0.849981692441949,1.17999266142953,0.400007187405312,0.500006074241459,0.180004817410519,0.409997065989814,0.649986711827789,0.299992615978837,0.0499985486239811,0.890001644741272,0.23999915614479,0.140003218630404,0.12999648446659,0.459987648068746,0.279991812670302,0.440015112700933,0.259996072097614,0.189994102944288,0.549990748383086,0.310002913324617,0.62001499102767,0.400007187405312,0.189994102944288,0.349989554142885,0.290001803609458,0.56001062521089,0.200004541059568,0.0299997415975628,0.250007086426838,0.270006620285588,0.530005975086084,0.170003765654827,0.339989684235451,0.279991812670302,0.149997859123288,0.430012017414054,0.259996072097614,0.270006620285588,0.310002913324617,0.549990748383086,0.23999915614479,0.170003765654827
"ENSG00000075218",4.79988374141197,8.11011359928248,2.20006232961271,1.40004180084213,2.55998712498463,10.8503302015186,11.6800657269533,3.75006431663115,4.80987728539482,0.869973059554005,18.6696467735498,3.20994955486381,6.23015670866639,8.28973496040538,1.53002729151019,2.14998878091476,2.68992093100514,0.479997066352972,0.629994790734718,0.510001701473436,0.86000886685743,0.76999852220468,0.62001499102767,0.56001062521089,0.549990748383086,1.09998895803959,0.380009797082973,1.28002621554827,0.319989942599089,0.209997820234226,1.96001422400396,0.159996362719471,0.259996072097614,0.12000176527429,0.430012017414054,0.629994790734718,0.510001701473436,0.780003002603051,6.65013244585014,0.23999915614479,0.310002913324617,0.709989421554317,0.510001701473436,1.84999371938263,0.690020300869277,0.370002290777625,2.49999123249738,0.49000172562106,0.380009797082973,0.209997820234226,0.520016150830449,0.349989554142885,0.0899993468124429,0.400007187405312,0.349989554142885,0.270006620285588,0.23999915614479,0.539999812816941,0.409997065989814,0.629994790734718,1.07003082319145,0.670007129332455,0.400007187405312,0.470000337915071,0.629994790734718,0.370002290777625,0.589987696079665
"ENSG00000077152",34.3790562468598,80.6600342924984,36.9105393619207,18.9894212114169,41.6794803773607,63.4820703281808,82.1097950791074,10.0001916264345,21.5801524083265,13.6904183129663,83.3195235751945,18.9499727702344,89.3678404176611,61.0016495493286,13.8796189944331,13.430048233782,43.9005508603062,0.579995945145177,3.82994416761395,2.55998712498463,2.55998712498463,2.31992515576626,2.03001374051321,0.949988631667639,2.89006290511903,2.79003458187362,2.61996847311136,3.16991674762324,2.20006232961271,2.02004297614263,2.81998696569533,2.48995679737547,1.19002194862203,2.48995679737547,2.68992093100514,1.70001987760652,0.56001062521089,2.32992082354981,10.3801905412791,1.79004303168513,1.28002621554827,1.02996831879479,0.979982972455252,5.03996521808831,1.07003082319145,1.63004885962077,7.26015978325386,2.44004687634032,1.40004180084213,0.849981692441949,1.48002911262837,1.77004393248278,1.92005656579773,3.11998192069481,1.41999354400082,1.49002040354138,2.1299548114834,2.02004297614263,0.900000617561454,0.920017197435768,3.44996537817062,1.07003082319145,1.96001422400396,1.13000083935326,1.70995284649547,2.57994607715364,0.780003002603051
"ENSG00000080986",11.0599239664323,22.4296574220015,5.51988672161705,3.67006841211547,8.92986552918709,9.90978958227127,20.1502859241099,6.36991239764194,5.03996521808831,1.94998136775593,21.5203996217751,5.78994983775952,8.08989892702804,7.70990396426684,5.10007035918796,3.86006809948703,11.1902555761401,0.800014353581251,1.44002962993878,0.290001803609458,0.909985502403843,0.479997066352972,0.209997820234226,0.200004541059568,0.479997066352972,1.04002159768411,0.479997066352972,1.26002772923155,0.259996072097614,0.270006620285588,0.729978054906192,0.450000206761987,0.459987648068746,0.479997066352972,0.259996072097614,0.12999648446659,0.230005643111706,0.640001660842258,3.56004335417243,0.270006620285588,0.319989942599089,0.629994790734718,0.23999915614479,0.189994102944288,0.56001062521089,0.140003218630404,2.79991849017026,0.920017197435768,0.409997065989814,0.609981244951529,0.230005643111706,0.279991812670302,0.250007086426838,0.679987395248109,0.140003218630404,0.56001062521089,0.56001062521089,0.599984629986704,0.319989942599089,0.420002294137507,0.549990748383086,0.349989554142885,0.629994790734718,1.36997284899953,1.07003082319145,0.520016150830449,1.22997375231872
"ENSG00000084628",0.12000176527429,20.8002742073514,3.20994955486381,8.32024848222798,93.3180684050049,1.36003106861706,76.4095531927804,20.0694352723359,1.84999371938263,0.829988259880406,0.0899993468124429,7.6497437340626,4.00010918924807,12.030127948249,0.539999812816941,0.0999980959377491,47.0906706410172,0.259996072097614,0.0600019850485141,0.0600019850485141,0.180004817410519,0.0499985486239811,0.12999648446659,0.0499985486239811,0.930030283491994,0.310002913324617,0.149997859123288,0.599984629986704,0.149997859123288,0.570014782559946,0.360007321134089,0.140003218630404,0.0800019247705772,0.12000176527429,0.279991812670302,0.570014782559946,0.230005643111706,-1.08929828490645e-08,2.75008363627949,0.00999963910239443,0.12000176527429,0.800014353581251,0.0299997415975628,0.339989684235451,0.360007321134089,0.0600019850485141,0.0999980959377491,0.170003765654827,0.310002913324617,0.109997570152457,0.170003765654827,0.12999648446659,0.270006620285588,0.0499985486239811,0.0999980959377491,0.299992615978837,0.0999980959377491,0.189994102944288,0.250007086426838,0.180004817410519,2.70001190744472,0.159996362719471,0.0199995176441048,0.200004541059568,0.81001471727066,0.23999915614479,0.200004541059568
"ENSG00000086548",6.00997908391969,21.3303002091548,115.151346539033,2.05993642236614,23.19011050669,16.7004331434958,4.70989115837993,2.64993261813779,56.4411093455472,360.360231304131,1.6100485820975,72.9218984561423,91.2014073055222,101.968932324555,31.5496976201451,0.149997859123288,7.75009427557497,0.450000206761987,0.319989942599089,0.299992615978837,1.04002159768411,0.869973059554005,0.890001644741272,0.0299997415975628,1.42997652002291,0.500006074241459,1.13000083935326,0.589987696079665,0.290001803609458,0.209997820234226,2.45005014500787,0.549990748383086,0.709989421554317,0.310002913324617,1.01001191512428,0.959994447211686,0.270006620285588,0.479997066352972,0.869973059554005,0.579995945145177,0.279991812670302,0.789972805912032,0.760016690419679,0.840012996330187,0.479997066352972,0.649986711827789,3.00991086676709,1.01001191512428,0.400007187405312,0.209997820234226,0.700006632830693,0.0899993468124429,0.290001803609458,0.189994102944288,0.0999980959377491,1.22997375231872,0.349989554142885,0.319989942599089,0.389989020394857,0.159996362719471,1.22003114516553,0.430012017414054,1.28002621554827,0.380009797082973,0.690020300869277,0.500006074241459,0.869973059554005
"ENSG00000087586",13.7999913788001,62.1885382390172,5.96018852564109,3.96009691590036,9.82973987592389,42.129700545781,40.660738666947,5.81005455922736,10.1898324540488,3.60000599163782,29.2193185320466,6.53994915535691,24.9201717871934,15.3100360107682,7.13987072207072,4.0500615363872,15.7995185366805,0.609981244951529,1.07003082319145,0.829988259880406,0.800014353581251,1.01001191512428,1.05002719568038,0.579995945145177,0.999970877049078,1.47000280743042,0.670007129332455,1.92005656579773,1.04002159768411,0.310002913324617,1.2500157909149,1.29998109688078,1.33999141391491,0.869973059554005,0.820026105473223,0.679987395248109,0.49000172562106,1.2500157909149,3.18998095923613,0.370002290777625,0.599984629986704,0.869973059554005,0.990029563264079,0.76999852220468,0.649986711827789,0.909985502403843,2.39994108046249,1.02001212570719,0.579995945145177,0.73997665745523,0.940021767145367,0.829988259880406,1.07003082319145,0.800014353581251,0.930030283491994,1.05002719568038,1.23999732009064,1.26002772923155,0.62001499102767,0.789972805912032,1.19996990572637,0.849981692441949,0.780003002603051,0.879991497016321,1.21000095269371,1.13000083935326,0.800014353581251
"ENSG00000088325",26.7792959702013,56.7903774889244,16.1695853728959,5.05992116020423,13.6999117707695,59.9079648214459,71.8780780865531,12.6800297702956,16.5804699208108,4.9999424401192,113.581754977849,13.0899691349892,30.2204295473622,20.5395086098316,10.8797040051952,10.2103379221109,34.2791139503288,0.599984629986704,1.12001066218018,0.420002294137507,1.01001191512428,0.879991497016321,0.62001499102767,0.329999283681658,0.530005975086084,1.15000970664937,0.520016150830449,2.10996110953059,0.729978054906192,0.200004541059568,1.26002772923155,0.760016690419679,1.15000970664937,0.370002290777625,0.389989020394857,0.539999812816941,0.299992615978837,0.979982972455252,5.18995506775673,0.400007187405312,0.959994447211686,0.270006620285588,0.900000617561454,0.820026105473223,1.13000083935326,0.459987648068746,4.15991264360535,0.62001499102767,0.349989554142885,0.370002290777625,0.539999812816941,0.729978054906192,0.0800019247705772,0.700006632830693,0.73997665745523,0.679987395248109,0.420002294137507,0.840012996330187,0.380009797082973,0.409997065989814,0.920017197435768,0.679987395248109,0.930030283491994,0.599984629986704,0.709989421554317,0.56001062521089,0.690020300869277
